,NDVI,PV,LST,Cluster_label
96,-0.025593843311071396,0.0998995453119278,25.692745208740234,39
97,-0.05892502889037132,0.07710405439138412,25.561721801757812,39
98,-0.031208500266075134,0.09585317224264145,25.66848373413086,39
99,-0.00213725958019495,0.11770902574062347,25.70243263244629,39
100,0.07290845364332199,0.18449550867080688,25.743610382080078,39
101,0.19517700374126434,0.325316458940506,25.752954483032227,39
102,0.2220226675271988,0.36154672503471375,25.6121826171875,39
103,0.09831598401069641,0.2104930579662323,25.036197662353516,15
104,-0.04393214359879494,0.0869930312037468,24.248552322387695,22
105,-0.04690234363079071,0.08498658239841461,23.583959579467773,0
106,-0.04780282452702522,0.08438288420438766,23.203187942504883,46
107,-0.04534690082073212,0.08603440225124359,22.88080406188965,14
108,-0.0472676157951355,0.08474142849445343,22.66451644897461,14
109,-0.04437220096588135,0.08669428527355194,22.572444915771484,56
110,-0.047702714800834656,0.08444991707801819,22.53508186340332,56
111,-0.04797891154885292,0.0842650979757309,22.507680892944336,56
112,-0.04692442715167999,0.08497173339128494,22.500226974487305,56
113,-0.04781156778335571,0.08437705039978027,22.502700805664062,56
114,-0.047886334359645844,0.08432701975107193,22.502700805664062,56
115,-0.04937839135527611,0.08333181589841843,22.53508186340332,56
116,-0.04599808156490326,0.08559495210647583,22.59737205505371,56
117,-0.045844268053770065,0.08569865673780441,22.729219436645508,14
118,0.17020201683044434,0.2933279573917389,26.67523956298828,45
119,0.1146804615855217,0.22814449667930603,26.675416946411133,45
120,0.12197070568799973,0.23623687028884888,26.699445724487305,45
121,0.15420082211494446,0.2737032175064087,26.74740982055664,45
122,0.15497900545597076,0.27464190125465393,26.6175537109375,45
123,0.14080992341041565,0.2578020393848419,26.386402130126953,36
124,0.008012326434254646,0.12586769461631775,26.106651306152344,7
125,-0.08647717535495758,0.060486506670713425,25.755748748779297,39
126,-0.07864780724048615,0.06500376760959625,25.33819007873535,39
127,-0.04891864210367203,0.08363784849643707,25.21413230895996,15
128,0.014339501969516277,0.13109207153320312,25.06064796447754,15
129,0.03030303120613098,0.14474529027938843,24.855701446533203,15
130,-0.04158724471926689,0.08859363198280334,24.410444259643555,22
131,-0.04674369841814041,0.08509315550327301,23.833003997802734,47
132,-0.04784437268972397,0.08435509353876114,23.373960494995117,0
133,-0.04817057028412819,0.08413699269294739,23.04457664489746,46
134,-0.04827949404716492,0.08406421542167664,22.759035110473633,14
135,-0.04758560284972191,0.08452831953763962,22.569971084594727,56
136,-0.04840406775474548,0.08398102968931198,22.495216369628906,56
137,-0.04619160294532776,0.08546456694602966,22.45037269592285,56
138,-0.04606475308537483,0.08555001765489578,22.427919387817383,56
139,-0.046732254326343536,0.08510083705186844,22.437908172607422,56
140,-0.04614844545722008,0.08549363166093826,22.457857131958008,56
141,-0.04675028473138809,0.08508873730897903,22.472795486450195,56
142,-0.04729374498128891,0.08472390472888947,22.545042037963867,56
143,-0.04262407124042511,0.0878840833902359,22.706829071044922,14
144,0.12165517359972,0.2358837127685547,22.932830810546875,14
145,0.18892425298690796,0.3171524703502655,23.215314865112305,46
146,0.17823129892349243,0.3034314811229706,23.549131393432617,0
147,0.20852486789226532,0.34309136867523193,23.9360408782959,42
148,0.22002851963043213,0.35878968238830566,28.090238571166992,2
149,0.23692676424980164,0.382486492395401,28.178016662597656,2
150,0.20370686054229736,0.33662086725234985,28.14735984802246,2
151,0.20560075342655182,0.33915701508522034,27.96906089782715,54
152,0.21839576959609985,0.3565402626991272,27.664043426513672,21
153,0.21803118288516998,0.356038898229599,27.16455078125,58
154,0.2112436145544052,0.3467697501182556,26.53067398071289,36
155,0.0387471504509449,0.1522408276796341,25.888948440551758,7
156,-0.041238848119974136,0.08883267641067505,25.128862380981445,15
157,-0.04760250076651573,0.08451700210571289,24.550090789794922,22
158,-0.05335085466504097,0.0807109922170639,24.27063751220703,22
159,-0.04831086844205856,0.08404325693845749,24.096256256103516,42
160,-0.0467616468667984,0.085081085562706,23.83055877685547,47
161,-0.04594073444604874,0.08563362061977386,23.455528259277344,0
162,-0.04736842215061188,0.08467384427785873,23.15614128112793,46
163,-0.049780894070863724,0.08306435495615005,22.883275985717773,14
164,-0.04795362800359726,0.08428200334310532,22.657062530517578,14
165,-0.04614844545722008,0.08549363166093826,22.52512550354004,56
166,-0.04698340222239494,0.08493215590715408,22.467815399169922,56
167,-0.046599384397268295,0.08519014716148376,22.412952423095703,56
168,-0.04535485431551933,0.0860290378332138,22.383045196533203,56
169,-0.04728484898805618,0.0847298875451088,22.398012161254883,56
170,-0.04766921326518059,0.08447233587503433,22.42293930053711,56
171,-0.04565408080816269,0.08582694828510284,22.457857131958008,56
172,-0.045857079327106476,0.08569001406431198,22.552526473999023,56
173,-0.02975684404373169,0.09689132869243622,22.749113082885742,14
174,0.05568547174334526,0.1678466945886612,23.019792556762695,46
175,0.12655314803123474,0.2413957118988037,23.341720581054688,46
176,0.18839171528816223,0.316461980342865,23.677433013916016,47
177,0.23375028371810913,0.3779742419719696,24.053983688354492,42
178,0.2652130126953125,0.42384859919548035,24.492984771728516,43
179,0.2527272701263428,0.40532931685447693,24.98193359375,43
180,0.25374287366867065,0.4068203568458557,25.52215003967285,39
181,0.19151966273784637,0.3205285966396332,28.938308715820312,57
182,0.2046905905008316,0.33793702721595764,29.34587860107422,27
183,0.19358085095882416,0.3232225179672241,29.526939392089844,27
184,0.18550871312618256,0.31273674964904785,29.449464797973633,27
185,0.19754573702812195,0.32843634486198425,29.244722366333008,57
186,0.2047497183084488,0.33801624178886414,28.79183006286621,38
187,0.19997791945934296,0.33165520429611206,28.064210891723633,2
188,0.1931474655866623,0.32265517115592957,27.258068084716797,58
189,0.17236168682575226,0.2960287630558014,26.198143005371094,7
190,0.06887919455766678,0.18053002655506134,25.0045223236084,15
191,-0.04834916070103645,0.08401767164468765,24.128211975097656,42
192,-0.046862728893756866,0.08501318842172623,23.744287490844727,47
193,-0.04646075889468193,0.08528340607881546,23.544458389282227,0
194,-0.04630196839570999,0.08539026230573654,23.361587524414062,46
195,-0.047810859978199005,0.08437751233577728,23.16854476928711,46
196,-0.04798666387796402,0.08425992727279663,22.930444717407227,14
197,-0.047844789922237396,0.08435480296611786,22.756561279296875,14
198,-0.04718390479683876,0.08479758352041245,22.60977554321289,56
199,-0.04614035040140152,0.08549908548593521,22.5450439453125,56
200,-0.0462971106171608,0.08539353311061859,22.53010368347168,56
201,-0.045614033937454224,0.08585398644208908,22.48027992248535,56
202,-0.045964911580085754,0.08561728894710541,22.427919387817383,56
203,-0.045147716999053955,0.0861690416932106,22.41796112060547,56
204,-0.04611077159643173,0.08551900833845139,22.427919387817383,56
205,-0.0462210588157177,0.08544473350048065,22.4603328704834,56
206,-0.04529128223657608,0.08607199788093567,22.53759002685547,56
207,-0.05048903077840805,0.0825948566198349,22.68443489074707,14
208,-0.045106831938028336,0.08619670569896698,22.925466537475586,14
209,-0.019708653911948204,0.10423069447278976,23.225496292114258,46
210,-0.0029072181787341833,0.1171012744307518,23.569150924682617,0
211,0.02765263244509697,0.14243164658546448,23.968406677246094,42
212,0.12633058428764343,0.2411438673734665,24.38335418701172,22
213,0.21554073691368103,0.35262373089790344,24.818593978881836,43
214,0.23125286400318146,0.3744453489780426,25.291427612304688,39
215,0.2274707704782486,0.3691328167915344,25.762493133544922,55
216,0.23927120864391327,0.3858340084552765,26.163955688476562,55
217,0.2462029904127121,0.3958168625831604,26.1397705078125,55
218,0.1713080108165741,0.2947095036506653,29.73363494873047,41
219,0.19695016741752625,0.3276504576206207,30.1805419921875,10
220,0.17640279233455658,0.3011155426502228,30.367473602294922,35
221,0.18085916340351105,0.30677542090415955,30.374414443969727,35
222,0.18180806934833527,0.30798736214637756,30.1502628326416,10
223,0.20041616261005402,0.3322369456291199,29.62082862854004,41
224,0.18953442573547363,0.31794461607933044,28.891109466552734,38
225,0.1904364675283432,0.31911736726760864,27.947729110717773,54
226,0.21321097016334534,0.34944379329681396,26.55714988708496,45
227,0.13882173597812653,0.2554817497730255,25.14090347290039,15
228,-0.02838742546737194,0.09787581115961075,24.096261978149414,42
229,-0.04595492035150528,0.08562403917312622,23.588878631591797,0
230,-0.04766061529517174,0.08447808772325516,23.28487777709961,46
231,-0.04791885241866112,0.08430526405572891,23.109066009521484,46
232,-0.04784437268972397,0.08435509353876114,23.007368087768555,46
233,-0.04730144888162613,0.0847187489271164,22.890731811523438,14
234,-0.04375274106860161,0.08711497485637665,22.76154136657715,14
235,-0.04753582552075386,0.08456166088581085,22.64961051940918,56
236,-0.05040764436125755,0.08264876157045364,22.614784240722656,56
237,-0.04676007106900215,0.08508215099573135,22.644630432128906,56
238,-0.046692948788404465,0.08512727171182632,22.637176513671875,56
239,-0.04800280183553696,0.0842491090297699,22.5824031829834,56
240,-0.04925503954291344,0.08341387659311295,22.525123596191406,56
241,-0.05257651209831238,0.08121857792139053,22.48773193359375,56
242,-0.048440493643283844,0.08395671099424362,22.485260009765625,56
243,-0.04651976376771927,0.08524370193481445,22.51266098022461,56
244,-0.047677475959062576,0.08446679264307022,22.594867706298828,56
245,-0.047744426876306534,0.08442198485136032,22.73667335510254,14
246,-0.04974905401468277,0.08308549970388412,22.960229873657227,14
247,-0.05614997074007988,0.07888942211866379,23.287349700927734,46
248,-0.044350579380989075,0.08670894056558609,23.643165588378906,0
249,-0.020687296986579895,0.10350408405065536,24.039745330810547,42
250,0.09388583153486252,0.2058367133140564,24.49125862121582,22
251,0.19251109659671783,0.32182303071022034,24.926151275634766,15
252,0.23134201765060425,0.3745710551738739,25.28901481628418,15
253,0.23382700979709625,0.37808293104171753,25.510189056396484,39
254,0.11580520123243332,0.22938379645347595,25.420753479003906,39
255,0.027899686247110367,0.14264653623104095,25.126420974731445,15
256,0.1030278131365776,0.21550260484218597,24.797000885009766,15
257,0.1441405713558197,0.26171261072158813,24.451929092407227,22
258,0.16570977866649628,0.2877497971057892,30.311485290527344,35
259,0.1815963089466095,0.3077166974544525,30.73552131652832,50
260,0.193918377161026,0.32366475462913513,30.92368507385254,1
261,0.17582887411117554,0.3003905415534973,30.84018898010254,50
262,0.1802690625190735,0.30602291226387024,30.456039428710938,35
263,0.18035337328910828,0.3061303496360779,29.883563995361328,41
264,0.1810304969549179,0.3069940209388733,29.155319213867188,57
265,0.1905602067708969,0.31927841901779175,28.142702102661133,2
266,0.22068408131599426,0.3596948981285095,26.696609497070312,45
267,0.148050919175148,0.26634135842323303,25.22367286682129,15
268,-0.04155507683753967,0.08861566334962845,24.1798152923584,42
269,-0.048059310764074326,0.0842113345861435,23.56171989440918,0
270,-0.04744429886341095,0.08462297916412354,23.16854476928711,46
271,-0.04853519797325134,0.08389350771903992,22.99994468688965,46
272,-0.04672733694314957,0.08510416001081467,22.972633361816406,14
273,-0.04650958999991417,0.08525054156780243,22.93044662475586,14
274,-0.043417610228061676,0.0873429924249649,22.855937957763672,14
275,0.0012056909035891294,0.12036604434251785,22.788888931274414,14
276,-0.02780132181942463,0.09829866886138916,22.78888702392578,14
277,-0.04542265832424164,0.08598321676254272,22.848514556884766,14
278,-0.04538286477327347,0.08601010590791702,22.88080406188965,14
279,-0.0322636142373085,0.09510210901498795,22.801319122314453,14
280,-0.04011017456650734,0.08960933238267899,22.669530868530273,14
281,-0.05087977647781372,0.08233636617660522,22.58490562438965,56
282,-0.046204909682273865,0.08545562624931335,22.53759002685547,56
283,-0.04681893810629845,0.08504259586334229,22.52512550354004,56
284,-0.04888967052102089,0.08365713804960251,22.55002212524414,56
285,-0.04754386097192764,0.08455628901720047,22.6072998046875,56
286,-0.04699396342039108,0.08492504805326462,22.726715087890625,14
287,-0.047685835510492325,0.08446119725704193,22.940404891967773,14
288,-0.04715333506464958,0.08481810241937637,23.235387802124023,46
289,-0.04884856939315796,0.083684541285038,23.603723526000977,0
290,-0.058210406452417374,0.0775618627667427,23.980680465698242,42
291,0.07371866703033447,0.18529807031154633,24.398164749145508,22
292,0.22827158868312836,0.3702544867992401,24.794113159179688,43
293,0.2525928318500519,0.4051322638988495,24.962411880493164,43
294,0.09849362820386887,0.21068085730075836,24.831195831298828,15
295,-0.04003511741757393,0.08966108411550522,24.52070426940918,22
296,-0.01860465109348297,0.10505339503288269,24.14542007446289,42
297,-0.03741258755326271,0.09147926419973373,23.835451126098633,47
298,-0.043080709874629974,0.08757251501083374,23.53951072692871,0
299,-0.04169226810336113,0.08852161467075348,23.180919647216797,46
300,-0.04494382068514824,0.08630698919296265,22.77644920349121,14
301,0.17523512244224548,0.29964128136634827,30.180675506591797,10
302,0.17117904126644135,0.29454824328422546,30.6750431060791,50
303,0.175766721367836,0.3003120720386505,31.09092903137207,23
304,0.19175080955028534,0.32083016633987427,31.202123641967773,23
305,0.19296933710575104,0.3224221467971802,30.91672134399414,1
306,0.19412347674369812,0.3239336609840393,30.31367301940918,35
307,0.19081173837184906,0.31960591673851013,29.557483673095703,27
308,0.1886729598045349,0.31682655215263367,28.763572692871094,38
309,0.2071700096130371,0.34126555919647217,27.695127487182617,21
310,0.1836148500442505,0.31030163168907166,26.318748474121094,36
311,-0.03016085736453533,0.09660183638334274,24.99721908569336,15
312,-0.04586197808384895,0.08568670600652695,24.123294830322266,42
313,-0.04698805510997772,0.08492902666330338,23.482717514038086,0
314,-0.04746088758111,0.08461188524961472,23.059484481811523,46
315,-0.049466878175735474,0.08327297866344452,22.967683792114258,14
316,-0.0476190485060215,0.08450593054294586,23.05698013305664,46
317,-0.04835183918476105,0.08401589095592499,23.084259033203125,46
318,-0.04742737114429474,0.08463431894779205,23.084259033203125,46
319,-0.06104159727692604,0.07575605809688568,23.07185173034668,46
320,-0.0494791679084301,0.08326482772827148,23.091684341430664,46
321,-0.0468997023999691,0.08498834073543549,23.161090850830078,46
322,-0.032839443534612656,0.09469345211982727,23.175973892211914,46
323,0.13491469621658325,0.2509525418281555,23.03453254699707,46
324,-0.0025864855851978064,0.11735425144433975,22.850994110107422,14
325,-0.04532775282859802,0.08604733645915985,22.694395065307617,14
326,-0.048011213541030884,0.08424350619316101,22.599815368652344,56
327,-0.04829520732164383,0.08405371010303497,22.562484741210938,56
328,-0.04743533581495285,0.08462899178266525,22.555030822753906,56
329,-0.04845505580306053,0.08394698798656464,22.574918746948242,56
330,-0.05901060253381729,0.07704932987689972,22.622234344482422,56
331,-0.060160309076309204,0.07631587982177734,22.749103546142578,14
332,-0.056452300399541855,0.0786939263343811,22.957752227783203,14
333,-0.01942615583539009,0.10444089770317078,23.213125228881836,46
334,-0.007940446957945824,0.11316702514886856,23.556808471679688,0
335,-0.032443881034851074,0.09497407078742981,23.985637664794922,42
336,0.15042723715305328,0.26917412877082825,24.282752990722656,22
337,0.2186202108860016,0.3568490147590637,24.539836883544922,43
338,0.09630052000284195,0.2083682119846344,24.393247604370117,22
339,-0.040119390934705734,0.08960297703742981,24.01759147644043,42
340,-0.0457228422164917,0.0857805609703064,23.653064727783203,0
341,-0.043653931468725204,0.0871821716427803,23.40114974975586,0
342,-0.042996570467948914,0.08762988448143005,23.126419067382812,46
343,-0.042620640248060226,0.08788644522428513,22.836111068725586,14
344,-0.044159043580293655,0.08683891594409943,22.540063858032227,56
345,-0.04423533380031586,0.086787149310112,22.295738220214844,20
346,-0.044726185500621796,0.08645433187484741,22.188331604003906,20
347,-0.042644862085580826,0.08786991238594055,22.203330993652344,20
348,0.1976531744003296,0.3285781741142273,30.409326553344727,35
349,0.18449126183986664,0.3114272952079773,30.823816299438477,50
350,0.18397915363311768,0.31076931953430176,31.1859188079834,23
351,0.18339405953884125,0.3100183606147766,31.216053009033203,23
352,0.20574787259101868,0.33935442566871643,30.707426071166992,50
353,0.23527216911315918,0.38013267517089844,29.864402770996094,41
354,0.18067902326583862,0.30654558539390564,28.92892837524414,57
355,0.20109769701957703,0.33314248919487,28.019014358520508,2
356,0.11117018014192581,0.22429828345775604,26.90366554260254,45
357,-0.0005676749860867858,0.11895287036895752,25.663631439208984,39
358,-0.04418300837278366,0.08682265877723694,24.537811279296875,22
359,-0.04942037910223007,0.08330389112234116,23.815773010253906,47
360,-0.050868161022663116,0.08234404027462006,23.30965232849121,46
361,-0.04944958910346031,0.08328447490930557,23.01980209350586,46
362,-0.04892538860440254,0.08363333344459534,23.04457664489746,46
363,-0.047494325786828995,0.08458946645259857,23.232912063598633,46
364,-0.04636339843273163,0.08534891903400421,23.373960494995117,0
365,-0.030572161078453064,0.09630756080150604,23.440685272216797,0
366,-0.04078524187207222,0.08914438635110855,23.462923049926758,0
367,-0.06567555665969849,0.07284629344940186,23.5321102142334,0
368,0.005107083823531866,0.1235044077038765,23.588886260986328,0
369,0.07427483052015305,0.18585002422332764,23.529617309570312,0
370,0.21630644798278809,0.35367196798324585,23.32407569885254,46
371,-0.024970272555947304,0.10035412013530731,23.049562454223633,46
372,-0.047727473080158234,0.08443332463502884,22.818696975708008,14
373,-0.047886334359645844,0.08432701975107193,22.704322814941406,14
374,-0.04849601164460182,0.08391965180635452,22.64713478088379,56
375,-0.04717724397778511,0.08480204641819,22.617258071899414,56
376,0.01391010731458664,0.1307341605424881,22.614791870117188,56
377,0.09277443587779999,0.20467673242092133,22.644588470458984,56
378,-0.011885110288858414,0.11013064533472061,22.749114990234375,14
379,-0.0495888777077198,0.0831919014453888,22.903165817260742,14
380,0.020777279511094093,0.1365167796611786,23.079286575317383,46
381,-0.020358700305223465,0.10374778509140015,23.453060150146484,0
382,-0.039169907569885254,0.09025891870260239,23.889646530151367,47
383,0.1383437067270279,0.2549254298210144,24.17475700378418,42
384,0.1997547447681427,0.33135923743247986,24.213836669921875,22
385,0.04732350632548332,0.16004735231399536,24.012666702270508,42
386,-0.039529163390398026,0.09001043438911438,23.645671844482422,0
387,-0.040816325694322586,0.08912301808595657,23.29230308532715,46
388,-0.04359313100576401,0.08722353726625443,23.071857452392578,46
389,-0.045086298137903214,0.08621057868003845,22.843534469604492,14
390,-0.04389900714159012,0.0870155468583107,22.614784240722656,56
391,-0.04423533380031586,0.086787149310112,22.395509719848633,56
392,-0.043983109295368195,0.08695841580629349,22.263296127319336,20
393,-0.04304869472980499,0.08759433776140213,22.223308563232422,20
394,-0.043187614530324936,0.08749964833259583,22.240814208984375,20
395,-0.04504663124680519,0.08623741567134857,22.27325439453125,20
396,-0.042935069650411606,0.08767183125019073,22.31321144104004,20
397,-0.04409046843647957,0.0868854746222496,22.400487899780273,56
398,0.23670434951782227,0.382169634103775,30.420656204223633,35
399,0.2059917151927948,0.3396817147731781,30.663206100463867,50
400,0.18867509067058563,0.31682929396629333,30.935331344604492,1
401,0.17301037907600403,0.2968423664569855,30.944719314575195,1
402,0.1926059126853943,0.321946918964386,30.37434196472168,35
403,0.2573622167110443,0.4121558368206024,29.420700073242188,27
404,0.21107038855552673,0.3465348482131958,28.365690231323242,19
405,0.08609648793935776,0.19777598977088928,27.33019256591797,58
406,-0.03826640173792839,0.09088533371686935,26.19115447998047,7
407,-0.047685347497463226,0.0844615250825882,25.02648162841797,15
408,-0.04698805510997772,0.08492902666330338,24.049575805664062,42
409,-0.05036471039056778,0.08267718553543091,23.4580020904541,0
410,-0.05245758965611458,0.08129668235778809,23.11896324157715,46
411,-0.05049625784158707,0.08259008079767227,22.997438430786133,46
412,-0.04975167661905289,0.08308376371860504,23.148717880249023,46
413,-0.04744461923837662,0.08462278544902802,23.4580020904541,0
414,-0.04097933694720268,0.08901094645261765,23.719635009765625,47
415,0.1574735939502716,0.27766185998916626,23.840213775634766,47
416,0.19522549211978912,0.3253801763057709,23.90903091430664,42
417,0.14564019441604614,0.2634829580783844,23.9559383392334,42
418,0.1456056535243988,0.26344212889671326,24.002710342407227,42
419,0.24548353254795074,0.39477482438087463,23.98261070251465,42
420,0.1605301946401596,0.2813846468925476,23.714523315429688,47
421,-0.05318312719464302,0.08082081377506256,23.331892013549805,46
422,-0.04811990633606911,0.08417084813117981,23.047080993652344,46
423,-0.04583296924829483,0.08570627868175507,22.895681381225586,14
424,-0.04842805862426758,0.08396501839160919,22.788881301879883,14
425,-0.04439636692404747,0.08667789399623871,22.74660301208496,14
426,0.04426925256848335,0.15724487602710724,22.73419761657715,14
427,0.15493141114711761,0.27458441257476807,22.76883316040039,14
428,0.01752481423318386,0.13376237452030182,22.878334045410156,14
429,-0.052062440663576126,0.08155643194913864,23.019800186157227,46
430,-0.026839973405003548,0.09899426996707916,23.205699920654297,46
431,-0.04515792056918144,0.08616214245557785,23.65553855895996,0
432,-0.005179615691304207,0.1153167188167572,24.133140563964844,42
433,0.18796424567699432,0.3159082233905792,24.226167678833008,22
434,0.18806007504463196,0.3160323202610016,24.00257110595703,42
435,-0.02138536237180233,0.1029873639345169,23.70977210998535,47
436,-0.043111033737659454,0.08755184710025787,23.361589431762695,46
437,-0.04207005724310875,0.08826285600662231,23.081787109375,46
438,-0.044389642775058746,0.08668245375156403,22.863422393798828,14
439,-0.04420570656657219,0.0868072509765625,22.664518356323242,14
440,-0.04415127635002136,0.08684420585632324,22.480281829833984,56
441,-0.044051703065633774,0.08691181242465973,22.32066535949707,56
442,-0.043088287115097046,0.08756735175848007,22.245792388916016,20
443,-0.043577779084444046,0.08723397552967072,22.260761260986328,20
444,-0.044160421937704086,0.08683798462152481,22.32564353942871,56
445,-0.04472871497273445,0.08645261079072952,22.405466079711914,56
446,-0.04432108625769615,0.08672894537448883,22.52512550354004,56
447,-0.04320281744003296,0.0874892845749855,22.69937515258789,14
448,-0.042047854512929916,0.08827806264162064,22.952777862548828,14
449,-0.04343229532241821,0.08733299374580383,23.237863540649414,46
450,-0.04299559444189072,0.08763054013252258,23.44068145751953,0
451,0.27080997824668884,0.43228456377983093,30.291988372802734,35
452,0.31712666153907776,0.5052844882011414,30.321704864501953,35
453,0.31268760561943054,0.4980414807796478,30.41741180419922,35
454,0.22761273384094238,0.3693314492702484,30.562891006469727,26
455,0.17276211082935333,0.2965308725833893,30.539997100830078,35
456,0.1970209926366806,0.32774388790130615,29.95368194580078,10
